,lightning_time,lat,lon
89,2020-05-27 18:54:15,8.71999999999992,120.23999999999896
90,2020-05-27 18:54:18,14.179999999999804,127.9999999999974
91,2020-05-27 18:54:24,17.19999999999974,129.83999999999705
92,2020-05-27 18:54:49,7.5999999999999455,116.29999999999973
93,2020-05-27 18:55:11,7.559999999999945,116.13999999999977
94,2020-05-27 18:55:44,10.379999999999884,128.77999999999724
95,2020-05-27 18:56:13,10.019999999999893,121.37999999999872
96,2020-05-27 18:56:19,9.779999999999898,119.89999999999904
97,2020-05-27 18:56:27,10.939999999999873,121.87999999999865
98,2020-05-27 18:56:40,10.199999999999891,122.03999999999859
99,2020-05-27 18:56:48,16.519999999999758,124.13999999999818
100,2020-05-27 18:57:28,12.719999999999835,120.31999999999893
101,2020-05-27 18:57:29,9.419999999999906,117.0599999999996
